Effective GWAP,Rolling Average,month,weekday,hour
4909.248169,4459.996937,8,2,22
3415.10858,4463.680445,8,2,23
3410.006204,4471.128235,8,3,0
2746.107242,4475.149812,8,3,1
2396.723149,4477.333659000001,8,3,2
2402.443064,4478.853455,8,3,3
2596.684205,4481.504267,8,3,4
2696.265167,4484.779792,8,3,5
2374.961475,4489.499891,8,3,6
3311.673789,4493.142347999999,8,3,7
7185.032859,4514.000747,8,3,8
9716.91754,4547.857654,8,3,9
26975.552560000004,4684.920717,8,3,10
5598.712529,4700.215858,8,3,11
12445.56585,4754.760846,8,3,12
13106.51775,4805.143935,8,3,13
15371.60091,4869.08189,8,3,14
13261.60654,4920.227275,8,3,15
5473.630949,4926.189840999999,8,3,16
4260.669481,4926.136189,8,3,17
4722.039332,4927.03312,8,3,18
4792.623874,4930.456849,8,3,19
7169.1161280000015,4935.962357,8,3,20
5316.205954,4941.529997,8,3,21
6298.901373,4962.275643999999,8,3,22
4855.947318,4974.971497,8,3,23
4212.665634,4983.94419,8,4,0
3940.659175,4994.768904,8,4,1
2890.997492,4999.975095000002,8,4,2
2948.377414,5004.94956,8,4,3
3407.951704,5012.043183,8,4,4
2735.245159,5017.070283,8,4,5
2385.25727,5022.2303280000015,8,4,6
4617.110015,5033.813958,8,4,7
5305.017803,5047.985846000001,8,4,8
4518.321579,5059.73242,8,4,9
7128.351059999999,5062.564039,8,4,10
4415.311068,5068.827972,8,4,11
6457.280146,5082.280845,8,4,12
6670.836811,5093.364625,8,4,13
13137.7579,5144.729233,8,4,14
12817.27979,5195.385945,8,4,15
5629.502903000001,5212.754290999998,8,4,16
4784.649871000001,5227.457739,8,4,17
3420.041626,5227.995211,8,4,18
4775.240542000001,5234.472994,8,4,19
4803.614648,5208.683968,8,4,20
4188.153503000001,5181.599259000001,8,4,21
5960.037839,5187.478718,8,4,22
2612.283019,5177.701947,8,4,23
2799.350005,5171.910236,8,5,0
2775.239722,5171.327915999998,8,5,1
2654.487511,5168.342262,8,5,2
2499.06352,5166.134167,8,5,3
2486.908673,5164.814097,8,5,4
1817.319237,5159.538388,8,5,5
1807.893554,5154.907742,8,5,6
4147.358235,5164.795496,8,5,7
5096.318225999999,5177.319045,8,5,8
5362.697048,5186.37428,8,5,9
8722.553897,5211.902706,8,5,10
4028.786611,5213.943158,8,5,11
5326.056525,5226.318566,8,5,12
8488.992263,5248.572076,8,5,13
4761.318159,5252.900511,8,5,14
4167.982048,5253.15102,8,5,15
2303.683624,5253.369031,8,5,16
4100.252311,5262.855165999999,8,5,17
12878.29862,5315.767482,8,5,18
7747.332926000001,5338.44516,8,5,19
8962.272972,5365.379995,8,5,20
7438.12942,5379.320100999998,8,5,21
4202.593167,5375.608007,8,5,22
2013.297888,5361.300212,8,5,23
2111.25498,5348.868304,8,6,0
2064.62772,5338.79091,8,6,1
1632.277208,5331.250353,8,6,2
1570.887654,5323.34562,8,6,3
1511.1189869999996,5315.17318,8,6,4
1495.422669,5309.193867,8,6,5
1801.849144,5314.1802240000015,8,6,6
1572.050167,5317.981366,8,6,7
1572.368131,5313.659886,8,6,8
983.0130719,5305.472921000001,8,6,9
3219.7343920000008,5309.405137,8,6,10
1829.572541,5306.233848,8,6,11
3144.011714,5307.937726,8,6,12
4661.059796000001,5321.683075,8,6,13
4276.209359,5332.674021,8,6,14
4898.826807,5346.196285,8,6,15
3854.073518,5353.248593,8,6,16
1867.310517,5348.393673,8,6,17
5030.482508,5354.141603,8,6,18
5083.4806450000015,5360.519617,8,6,19
3648.119707,5357.130811,8,6,20
3452.8507090000007,5358.392414,8,6,21
1692.5444059999998,5343.085485000001,8,6,22
1522.434469,5333.56599,8,6,23
2376.844539,5331.394829,8,0,0
1776.7957010000002,5327.685075,8,0,1
1832.824668,5327.166411,8,0,2
1834.768677,5323.883677000002,8,0,3
1597.3273769999996,5319.170476,8,0,4
1521.029976,5312.680491,8,0,5
1526.174194,5314.087411,8,0,6
1894.17002,5310.169935,8,0,7
2458.29981,5299.682697,8,0,8
2491.121878,5282.215612,8,0,9
2516.438616,5267.412625999998,8,0,10
2377.321373,5264.624048,8,0,11
1633.724319,5261.174818,8,0,12
1624.64011,5241.024767,8,0,13
1741.996992,5223.972625,8,0,14
2175.412782,5208.864757,8,0,15
2111.578043,5199.604332,8,0,16
3504.630108,5200.688934000002,8,0,17
3524.479831,5201.655224,8,0,18
2625.586558,5170.144913,8,0,19
3106.800473,5160.111283,8,0,20
2144.816276,5142.425115,8,0,21
2130.279937,5125.358807,8,0,22
2115.93864,5112.414754,8,0,23
2345.757895,5104.005072,8,1,0
1996.745718,5099.756397,8,1,1
1660.496984,5093.793723,8,1,2
1734.0085969999998,5088.56053,8,1,3
1810.170657,5082.294447,8,1,4
1802.88327,5076.229083,8,1,5
1594.048121,5071.543138,8,1,6
2616.4968710000007,5066.01442,8,1,7
2441.331463,5045.357731,8,1,8
2266.178221,4987.776962,8,1,9
4101.810454,4984.29075,8,1,10
2241.070163,4971.835884,8,1,11
2287.17002,4959.833258,8,1,12
4743.787761,4916.263064,8,1,13
3055.163597,4862.244373,8,1,14
3160.391903,4806.3761920000015,8,1,15
2657.064527,4791.257704,8,1,16
2207.457344,4777.345524,8,1,17
3255.255315,4771.501078,8,1,18
4244.374902000001,4770.894694,8,1,19
4284.749688,4768.481407,8,1,20
3608.161855,4762.118097,8,1,21
2153.835155,4737.97134,8,1,22
1887.785917,4720.222092,8,1,23
2649.490953,4710.923171,8,2,0
2648.2914,4706.099577,8,2,1
1988.776216,4700.745504,8,2,2
1820.547146,4694.74816,8,2,3
2527.789415,4690.430773,8,2,4
2121.358136,4684.739844,8,2,5
2061.934864,4682.851539,8,2,6
2146.750353,4667.746718,8,2,7
2517.607426,4610.228988,8,2,8
3831.435317,4474.053848,8,2,9
4002.971262,4338.070272,8,2,10
3840.388673,4321.4454700000015,8,2,11
3904.130466,4299.919839,8,2,12
5627.779883,4170.605904999999,8,2,13
5405.7074950000015,4122.501479,8,2,14
5711.886873,4076.232484000001,8,2,15
4603.890015,4072.947261,8,2,16
4618.233952000001,4070.21254,8,2,17
5013.858133,4068.857122,8,2,18
4737.227886,4068.921437,8,2,19
4573.631093,4043.665889,8,2,20
4100.970467,4041.127546,8,2,21
2533.1858460000008,4026.984317,8,2,22
2668.1060620000007,4022.537874,8,2,23
2773.1916300000007,4018.747311,8,3,0
2479.877522,4017.16261,8,3,1
1422.895355,4011.366016,8,3,2
2346.824705,4011.034955,8,3,3
2456.204812,4010.198768,8,3,4
2624.912831,4009.774051,8,3,5
2346.637977,4009.605459,8,3,6
2744.917304,4006.231909000001,8,3,7
2568.649898,3978.753439,8,3,8
2300.819755,3934.609999,8,3,9
3918.440252,3797.365283,8,3,10
2043.305268,3776.202145,8,3,11
2026.870264,3714.1861,8,3,12
4022.634147,3660.115364,8,3,13
4312.297783,3594.286179,8,3,14
4343.342184,3541.201272,8,3,15
2653.210447,3524.4130549999995,8,3,16
4629.140369,3526.6063340000005,8,3,17
4324.885089,3524.2423200000007,8,3,18
4138.959686,3520.351462,8,3,19
3373.495905,3497.7584850000007,8,3,20
2740.566918,3482.4273,8,3,21
2773.132768,3461.440582,8,3,22
2646.08156,3448.286619,8,3,23
2659.5082230000007,3439.041635,8,4,0
2004.366417,3427.516082,8,4,1
1834.187203,3421.225545,8,4,2
2367.85278,3417.770041,8,4,3
2472.0226390000007,3412.199035,8,4,4
2739.8111710000007,3412.226213000001,8,4,5
1047.531904,3404.2635630000004,8,4,6
2588.7512890000007,3392.189999,8,4,7
2855.788995,3377.611256,8,4,8
2492.401857,3365.5522100000007,8,4,9
3630.764475,3344.733242,8,4,10
3493.930082,3339.248831,8,4,11
2075.601152,3313.167409,8,4,12
2194.87297,3286.524767000001,8,4,13
2194.773796,3221.387957,8,4,14
2099.42407,3157.591197,8,4,15
4441.524558,3150.519897,8,4,16
5096.125869,3152.373921,8,4,17
4416.633169,3158.306013,8,4,18
3266.759696,3149.326961,8,4,19
3079.6495600000007,3139.065264,8,4,20
2630.038144,3129.790767,8,4,21
2108.731536,3106.866325,8,4,22
2129.945675,3103.995269,8,4,23
2042.04,3099.49,8,5,0
1639.39,3092.73,8,5,1
1569.22,3086.27,8,5,2
1736.86,3081.73,8,5,3
1724.94,3077.19,8,5,4
1531.86,3075.49,8,5,5
1569.99,3074.08,8,5,6
1580.18,3058.8,8,5,7
2572.0,3043.77,8,5,8
1268.14,3019.4,8,5,9
4984.41,2997.15,8,5,10
3454.06,2993.73,8,5,11
3134.17,2980.68,8,5,12
4128.87,2954.73,8,5,13
1957.92,2938.04,8,5,14
2184.53,2926.23,8,5,15
2004.0,2924.45,8,5,16
3294.88,2919.66,8,5,17
3378.3,2863.11,8,5,18
3377.47,2837.1,8,5,19
3626.75,2805.34,8,5,20
3269.18,2780.52,8,5,21
2794.87,2772.14,8,5,22
2764.56,2776.62,8,5,23
2663.47,2779.9,8,6,0
2670.51,2783.51,8,6,1
1798.62,2784.5,8,6,2
2080.48,2787.53,8,6,3
1799.65,2789.25,8,6,4
1554.82,2789.6,8,6,5
1729.05,2789.17,8,6,6
167.39573149999998,2780.81,8,6,7
2412.64,2785.81,8,6,8
2495.27,2794.81,8,6,9
2434.86,2790.14,8,6,10
2446.26,2793.81,8,6,11
2547.59,2790.26,8,6,12
2564.02,2777.78,8,6,13
2574.3,2767.65,8,6,14
3159.16,2757.29,8,6,15
2733.51,2750.62,8,6,16
2877.94,2756.64,8,6,17
3647.48,2748.41,8,6,18
3654.73,2739.9,8,6,19
3486.33,2738.94,8,6,20
3561.48,2739.59,8,6,21
2756.99,2745.92,8,6,22
2134.52,2749.57,8,6,23
2646.18,2751.17,8,0,0
2122.22,2753.23,8,0,1
1811.17,2753.1,8,0,2
1744.51,2752.56,8,0,3
1748.0,2753.46,8,0,4
1566.75,2753.73,8,0,5
1589.09,2754.1,8,0,6
1587.39,2752.28,8,0,7
1733.16,2747.96,8,0,8
1762.51,2743.62,8,0,9
1851.42,2739.66,8,0,10
1831.49,2736.42,8,0,11
2575.54,2742.02,8,0,12
2583.98,2747.73,8,0,13
2593.61,2752.8,8,0,14
2550.38,2755.03,8,0,15
1938.02,2754.0,8,0,16
2432.51,2747.62,8,0,17
3688.23,2748.59,8,0,18
3640.1,2754.63,8,0,19
2433.81,2750.63,8,0,20
2808.4,2754.58,8,0,21
2755.03,2758.29,8,0,22
2573.28,2761.02,8,0,23
2564.47,2762.32,8,1,0
1754.33,2760.88,8,1,1
1749.52,2761.41,8,1,2
1581.16,2760.5,8,1,3
1793.45,2760.4,8,1,4
2139.3,2762.4,8,1,5
1607.88,2762.48,8,1,6
2169.28,2759.82,8,1,7
2855.69,2762.29,8,1,8
2132.97,2761.49,8,1,9
3951.51,2760.6,8,1,10
3865.61,2770.27,8,1,11
2122.63,2769.29,8,1,12
4251.2,2766.36,8,1,13
4243.09,2773.43,8,1,14
4017.45,2778.53,8,1,15
3252.15,2782.07,8,1,16
3333.69,2788.77,8,1,17
2834.9,2786.27,8,1,18
4413.52,2787.28,8,1,19
5332.25,2793.51,8,1,20
6993.68,2813.67,8,1,21
3948.16,2824.35,8,1,22
3231.91,2832.35,8,1,23
3228.64,2835.8,8,2,0
2772.62,2836.54,8,2,1
2763.12,2841.14,8,2,2
2467.32,2844.99,8,2,3
2757.05,2846.36,8,2,4
2795.11,2850.37,8,2,5
2476.34,2852.84,8,2,6
3909.22,2863.33,8,2,7
6871.15,2889.24,8,2,8
6334.45,2904.14,8,2,9
18254.24,2988.97,8,2,10
11595.81,3035.13,8,2,11
6553.89,3050.9,8,2,12
11886.89,3088.16,8,2,13
12324.72,3129.35,8,2,14
7245.35,3138.47,8,2,15
4448.7,3137.55,8,2,16
5366.18,3142.0,8,2,17
4373.57,3138.19,8,2,18
3748.27,3132.3,8,2,19
5289.34,3136.56,8,2,20
3680.78,3134.06,8,2,21
2830.55,3135.83,8,2,22
3156.39,3138.74,8,2,23
2769.09,3138.71,8,3,0
2464.21,3138.62,8,3,1
2404.45,3144.46,8,3,2
2327.6,3144.35,8,3,3
2730.34,3145.98,8,3,4
2765.3,3146.82,8,3,5
2329.64,3146.72,8,3,6
2771.94,3146.88,8,3,7
4228.97,3156.76,8,3,8
4069.32,3167.29,8,3,9
3932.65,3167.37,8,3,10
3652.33,3176.95,8,3,11
3700.64,3186.91,8,3,12
4079.68,3187.25,8,3,13
3962.7,3185.17,8,3,14
4533.27,3186.3,8,3,15
4380.1,3196.58,8,3,16
4448.1,3195.5,8,3,17
3944.0,3193.24,8,3,18
4241.72,3193.85,8,3,19
4454.79,3200.28,8,3,20
3980.67,3207.66,8,3,21
2776.74,3207.69,8,3,22
2632.05,3207.6,8,3,23
2644.77,3207.51,9,4,0
2207.76,3208.73,9,4,1
2109.07,3210.36,9,4,2
1573.11,3205.63,9,4,3
1938.79,3202.46,9,4,4
1870.6,3197.28,9,4,5
1584.48,3200.48,9,4,6
1735.72,3195.4,9,4,7
1801.57,3189.13,9,4,8
1877.71,3185.47,9,4,9
2571.42,3179.16,9,4,10
2592.12,3173.79,9,4,11
2202.15,3174.55,9,4,12
2556.35,3176.7,9,4,13
2858.46,3180.65,9,4,14
2646.96,3183.91,9,4,15
2275.95,3171.02,9,4,16
3023.42,3158.68,9,4,17
3139.61,3151.08,9,4,18
3202.65,3150.7,9,4,19
3354.73,3152.34,9,4,20
3286.65,3156.24,9,4,21
2959.41,3161.31,9,4,22
2560.1,3163.87,9,4,23
2663.59,3416.73,9,5,0
2251.16,3417.8,9,5,1
2151.71,3420.64,9,5,2
2043.36,3423.13,9,5,3
2049.46,3425.64,9,5,4
2130.62,3430.34,9,5,5
2093.9,3434.55,9,5,6
2126.7,3439.04,9,5,7
2075.45,3441.9,9,5,8
2114.57,3444.83,9,5,9
3253.38,3456.51,9,5,10
2909.49,3465.5,9,5,11
3076.56,3469.67,9,5,12
3284.62,3475.51,9,5,13
2890.73,3477.99,9,5,14
2902.28,3480.92,9,5,15
2595.78,3486.4,9,5,16
3133.19,3492.24,9,5,17
2692.72,3483.94,9,5,18
3057.88,3479.09,9,5,19
2983.21,3483.67,9,5,20
2749.75,3483.18,9,5,21
3008.26,3485.29,9,5,22
2984.68,3488.72,9,5,23
2719.55,3490.01,9,6,0
2597.28,3497.04,9,6,1
2245.4,3501.17,9,6,2
2589.87,3509.58,9,6,3
2113.17,3512.24,9,6,4
2043.03,3511.44,9,6,5
1573.46,3511.15,9,6,6
1814.18,3508.19,9,6,7
1828.21,3499.63,9,6,8
2520.46,3502.86,9,6,9
2487.16,3490.66,9,6,10
2477.6,3479.09,9,6,11
2566.26,3482.79,9,6,12
2375.95,3467.16,9,6,13
2466.92,3452.36,9,6,14
2491.89,3439.64,9,6,15
2495.32,3433.34,9,6,16
3065.08,3431.1,9,6,17
3375.77,3435.61,9,6,18
4161.66,3433.51,9,6,19
3305.41,3416.62,9,6,20
2888.65,3382.41,9,6,21
2783.38,3372.7,9,6,22
2556.67,3367.07,9,6,23
2234.99,3358.79,9,0,0
2223.05,3354.21,9,0,1
2050.32,3348.27,9,0,2
2109.77,3345.3,9,0,3
2141.65,3340.17,9,0,4
2108.75,3334.45,9,0,5
1816.33,3328.95,9,0,6
1947.67,3312.6,9,0,7
2620.82,3277.18,9,0,8
2543.94,3245.59,9,0,9
4446.47,3130.53,9,0,10
3866.88,3066.12,9,0,11
4391.33,3048.1,9,0,12
6172.11,3000.48,9,0,13
5363.49,2942.47,9,0,14
5019.08,2923.91,9,0,15
4061.06,2920.68,9,0,16
3910.0,2908.55,9,0,17
3957.33,2905.08,9,0,18
4400.74,2910.52,9,0,19
4130.29,2900.86,9,0,20
2879.49,2894.18,9,0,21
2218.21,2889.08,9,0,22
2234.14,2881.39,9,0,23
2143.6,2876.18,9,1,0
2109.28,2873.22,9,1,1
1703.53,2867.38,9,1,2
1702.84,2862.18,9,1,3
1961.45,2855.77,9,1,4
2038.11,2849.71,9,1,5
1794.91,2845.25,9,1,6
1868.68,2837.73,9,1,7
2691.39,2824.91,9,1,8
2412.31,2811.1,9,1,9
2462.06,2798.85,9,1,10
2083.39,2785.77,9,1,11
2492.95,2775.71,9,1,12
2520.22,2762.71,9,1,13
2383.05,2749.55,9,1,14
2506.85,2732.66,9,1,15
2276.03,2715.13,9,1,16
2694.86,2700.52,9,1,17
2683.4,2690.01,9,1,18
2397.16,2674.64,9,1,19
2865.42,2661.4,9,1,20
2146.86,2646.12,9,1,21
2130.88,2640.73,9,1,22
2116.6,2636.44,9,1,23
2046.31,2631.45,9,2,0
1890.08,2628.8,9,2,1
1824.96,2626.44,9,2,2
1736.04,2627.79,9,2,3
1800.17,2626.64,9,2,4
2135.71,2628.85,9,2,5
1776.79,2630.45,9,2,6
2000.71,2632.66,9,2,7
2180.62,2635.82,9,2,8
2395.35,2640.13,9,2,9
2094.39,2636.16,9,2,10
1788.55,2629.46,9,2,11
1833.76,2626.39,9,2,12
2696.46,2627.56,9,2,13
2791.67,2627.0,9,2,14
4423.82,2641.81,9,2,15
4075.11,2656.8,9,2,16
4188.92,2666.51,9,2,17
3468.08,2669.25,9,2,18
3126.28,2668.62,9,2,19
3351.93,2668.59,9,2,20
3185.69,2667.75,9,2,21
2716.52,2665.73,9,2,22
2688.38,2666.8,9,2,23
2254.86,2663.39,9,3,0
2174.04,2662.75,9,3,1
2035.18,2661.78,9,3,2
2143.66,2662.61,9,3,3
2150.67,2663.45,9,3,4
2148.42,2663.6,9,3,5
1718.33,2660.47,9,3,6
2095.22,2660.21,9,3,7
2217.14,2661.39,9,3,8
2225.37,2662.32,9,3,9
2267.26,2654.1,9,3,10
2011.97,2646.62,9,3,11
2228.02,2639.55,9,3,12
5376.3,2656.98,9,3,13
5136.6,2675.69,9,3,14
5712.35,2699.11,9,3,15
4558.31,2715.46,9,3,16
4022.9,2722.88,9,3,17
4306.59,2736.33,9,3,18
5859.24,2759.67,9,3,19
6380.28,2787.98,9,3,20
12285.3,2867.44,9,3,21
5093.93,2884.82,9,3,22
3924.45,2892.66,9,3,23
3772.15,2901.43,9,4,0
2932.17,2904.22,9,4,1
2903.04,2909.7,9,4,2
2905.64,2912.33,9,4,3
2917.09,2919.03,9,4,4
2914.08,2926.29,9,4,5
2685.1,2935.55,9,4,6
3107.08,2946.33,9,4,7
7051.87,2989.86,9,4,8
10516.39,3056.49,9,4,9
11123.79,3128.46,9,4,10
7924.86,3173.86,9,4,11
7639.68,3216.13,9,4,12
11902.75,3295.52,9,4,13
14989.43,3399.88,9,4,14
11009.55,3470.86,9,4,15
9168.96,3526.47,9,4,16
8171.37,3569.02,9,4,17
10876.71,3631.53,9,4,18
10178.04,3681.67,9,4,19
9148.91,3730.36,9,4,20
9185.03,3782.83,9,4,21
6001.84,3809.66,9,4,22
4328.48,3824.42,9,4,23
5085.97,3848.18,9,5,0
2777.94,3852.8,9,5,1
8660.04,3907.88,9,5,2
8735.6,3963.1,9,5,3
6783.22,4001.78,9,5,4
4993.41,4025.82,9,5,5
3747.75,4041.91,9,5,6
4952.92,4066.96,9,5,7
7203.21,4105.14,9,5,8
4128.71,4118.35,9,5,9
5239.38,4124.96,9,5,10
4693.13,4131.84,9,5,11
4701.75,4134.43,9,5,12
6254.77,4135.12,9,5,13
7162.58,4150.11,9,5,14
6210.8,4160.04,9,5,15
5020.72,4168.04,9,5,16
7593.3,4198.73,9,5,17
10108.87,4250.0,9,5,18
5887.03,4262.38,9,5,19
7699.59,4292.13,9,5,20
7700.7,4332.3,9,5,21
4773.1,4353.59,9,5,22
5578.73,4381.46,9,5,23
5321.19,4407.94,9,6,0
4391.29,4426.96,9,6,1
2894.16,4436.88,9,6,2
3132.24,4448.79,9,6,3
2869.83,4456.36,9,6,4
2277.81,4458.36,9,6,5
2117.18,4461.05,9,6,6
2123.52,4463.17,9,6,7
2106.49,4458.3,9,6,8
2127.62,4455.92,9,6,9
2524.17,4456.44,9,6,10
2795.19,4462.37,9,6,11
2287.92,4460.67,9,6,12
2205.23,4458.04,9,6,13
2206.39,4456.57,9,6,14
2807.08,4459.07,9,6,15
2203.61,4458.47,9,6,16
2302.37,4455.2,9,6,17
3594.47,4462.79,9,6,18
2298.15,4461.96,9,6,19
3281.92,4465.43,9,6,20
3288.32,4474.95,9,6,21
2519.67,4478.19,9,6,22
2519.74,4481.55,9,6,23
2895.07,4488.62,9,0,0
2305.89,4492.08,9,0,1
2282.98,4495.9,9,0,2
2280.34,4500.44,9,0,3
2520.14,4506.44,9,0,4
2791.32,4511.9,9,0,5
2223.01,4515.62,9,0,6
2209.54,4517.36,9,0,7
2204.08,4517.55,9,0,8
2108.08,4515.16,9,0,9
2222.44,4516.23,9,0,10
2146.97,4519.21,9,0,11
2144.92,4521.81,9,0,12
2111.23,4516.93,9,0,13
2113.6,4511.28,9,0,14
2686.88,4496.8,9,0,15
2209.33,4481.26,9,0,16
2784.56,4469.55,9,0,17
3056.01,4466.12,9,0,18
2207.57,4458.46,9,0,19
2428.33,4450.77,9,0,20
2209.11,4442.63,9,0,21
2144.96,4437.87,9,0,22
2129.16,4433.21,9,0,23
1553.31,4427.36,9,1,0
1549.58,4422.16,9,1,1
1799.84,4420.19,9,1,2
1521.98,4415.01,9,1,3
1802.15,4412.11,9,1,4
1565.0,4407.25,9,1,5
1521.77,4405.61,9,1,6
2104.11,4405.68,9,1,7
2091.47,4404.64,9,1,8
2000.0,4402.76,9,1,9
2122.52,4401.55,9,1,10
2049.42,4401.86,9,1,11
2000.36,4399.97,9,1,12
1986.01,4371.71,9,1,13
1883.95,4344.61,9,1,14
2008.1,4313.74,9,1,15
1846.14,4291.14,9,1,16
2016.46,4274.42,9,1,17
2201.95,4256.88,9,1,18
2117.42,4225.7,9,1,19
2119.76,4190.19,9,1,20
2115.73,4105.45,9,1,21
2091.94,4080.43,9,1,22
1955.48,4064.02,9,1,23
1865.82,4048.14,9,2,0
1797.39,4038.68,9,2,1
1956.2,4030.79,9,2,2
2054.06,4023.69,9,2,3
2068.89,4016.63,9,2,4
2214.97,4010.8,9,2,5
2217.27,4006.9,9,2,6
2832.0,4004.61,9,2,7
2838.37,3969.5,9,2,8
3286.58,3909.25,9,2,9
5052.33,3858.65,9,2,10
4502.05,3830.13,9,2,11
4008.4,3799.87,9,2,12
5170.17,3743.76,9,2,13
5248.72,3662.59,9,2,14
4783.57,3610.71,9,2,15
4097.88,3568.45,9,2,16
3524.36,3529.72,9,2,17
4543.44,3476.95,9,2,18
3283.29,3419.49,9,2,19
2929.27,3367.66,9,2,20
2313.0,3310.39,9,2,21
2256.61,3279.18,9,2,22
1965.56,3259.49,9,2,23
1836.11,3232.41,9,3,0
1574.4,3222.38,9,3,1
1928.23,3166.28,9,3,2
1960.57,3109.82,9,3,3
2038.97,3070.29,9,3,4
2022.8,3045.53,9,3,5
1839.49,3029.63,9,3,6
2644.05,3010.39,9,3,7
2880.49,2974.37,9,3,8
4286.07,2975.68,9,3,9
4809.83,2972.1,9,3,10
4514.72,2970.61,9,3,11
2897.09,2955.57,9,3,12
3165.11,2929.83,9,3,13
4483.21,2907.5,9,3,14
4394.71,2892.36,9,3,15
3077.95,2876.17,9,3,16
3476.44,2841.87,9,3,17
4554.33,2795.58,9,3,18
3880.85,2778.86,9,3,19
3279.21,2742.02,9,3,20
2877.81,2701.83,9,3,21
2259.28,2680.88,9,3,22
2251.22,2653.16,9,3,23
2265.64,2627.69,9,4,0
2257.57,2609.91,9,4,1
2207.14,2604.19,9,4,2
2199.49,2596.41,9,4,3
2207.26,2590.89,9,4,4
2201.04,2590.25,9,4,5
1843.28,2587.97,9,4,6
2194.82,2588.56,9,4,7
2754.4,2593.96,9,4,8
4029.86,2609.82,9,4,9
4740.31,2628.28,9,4,10
4025.18,2638.53,9,4,11
2334.87,2638.92,9,4,12
4892.09,2661.31,9,4,13
4541.98,2680.78,9,4,14
4576.27,2695.52,9,4,15
3894.32,2709.61,9,4,16
5840.68,2739.1,9,4,17
7464.82,2771.35,9,4,18
5677.26,2799.51,9,4,19
5958.43,2821.81,9,4,20
4538.8,2832.23,9,4,21
5887.48,2860.3,9,4,22
4562.22,2877.32,9,4,23
4504.98,2890.74,9,5,0
3087.87,2897.25,9,5,1
2788.11,2901.46,9,5,2
2775.27,2905.59,9,5,3
2751.05,2907.51,9,5,4
2453.35,2904.69,9,5,5
2207.7,2904.57,9,5,6
2775.19,2909.28,9,5,7
4008.8,2924.32,9,5,8
5609.71,2953.5,9,5,9
11879.92,3033.98,9,5,10
9594.22,3096.04,9,5,11
7098.77,3137.32,9,5,12
11915.48,3219.02,9,5,13
11302.37,3295.6,9,5,14
14674.46,3395.49,9,5,15
5969.39,3426.83,9,5,16
6527.16,3458.01,9,5,17
14087.98,3549.95,9,5,18
5832.8,3580.16,9,5,19
5995.46,3609.88,9,5,20
5022.2,3633.33,9,5,21
4569.98,3653.53,9,5,22
3290.27,3663.21,9,5,23
3228.43,3677.17,9,6,0
2489.86,3685.01,9,6,1
2277.8,3688.99,9,6,2
2272.03,3695.24,9,6,3
2270.83,3699.14,9,6,4
2202.34,3704.46,9,6,5
2112.46,3709.38,9,6,6
2116.09,3709.48,9,6,7
2226.48,3710.6,9,6,8
2261.08,3712.78,9,6,9
2226.44,3713.65,9,6,10
2226.44,3715.12,9,6,11
2312.17,3717.72,9,6,12
2652.35,3723.27,9,6,13
4000.09,3740.91,9,6,14
2756.77,3747.14,9,6,15
2222.0,3750.28,9,6,16
4877.48,3774.12,9,6,17
5175.59,3798.9,9,6,18
5024.2,3823.12,9,6,19
5371.65,3850.22,9,6,20
4590.87,3870.85,9,6,21
2761.51,3876.43,9,6,22
2307.54,3879.36,9,6,23
2239.29,3882.47,9,0,0
2203.81,3885.86,9,0,1
2017.6,3886.37,9,0,2
1729.53,3883.67,9,0,3
2019.01,3883.25,9,0,4
2212.44,3883.23,9,0,5
1993.37,3881.36,9,0,6
3779.32,3889.26,9,0,7
4885.41,3906.32,9,0,8
4881.25,3919.61,9,0,9
6686.89,3933.23,9,0,10
5229.31,3939.29,9,0,11
8010.29,3972.64,9,0,12
11666.86,4026.78,9,0,13
10274.28,4068.66,9,0,14
13841.1,4144.14,9,0,15
6054.94,4160.44,9,0,16
6239.4,4183.07,9,0,17
5116.45,4187.84,9,0,18
4886.59,4201.21,9,0,19
4869.7,4217.38,9,0,20
4497.95,4235.58,9,0,21
2282.18,4235.8,9,0,22
2281.69,4238.43,9,0,23
2281.71,4242.14,9,1,0
2276.37,4247.99,9,1,1
2274.2,4250.88,9,1,2
2213.71,4252.99,9,1,3
2279.07,4254.99,9,1,4
2313.54,4257.41,9,1,5
2212.88,4260.52,9,1,6
2752.41,4261.43,9,1,7
4755.29,4277.05,9,1,8
5716.74,4288.97,9,1,9
7149.71,4308.47,9,1,10
5101.59,4313.36,9,1,11
5714.99,4336.84,9,1,12
10855.15,4400.93,9,1,13
7332.01,4424.67,9,1,14
13910.93,4503.97,9,1,15
5447.09,4523.71,9,1,16
6140.87,4545.91,9,1,17
7619.46,4571.46,9,1,18
5183.18,4582.31,9,1,19
4587.6,4593.21,9,1,20
5191.57,4612.49,9,1,21
3285.55,4621.05,9,1,22
2739.68,4625.12,9,1,23
2382.5,4626.09,9,2,0
2284.52,4626.32,9,2,1
2214.73,4626.38,9,2,2
2217.53,4626.53,9,2,3
2215.97,4626.6,9,2,4
2209.07,4626.67,9,2,5
2105.16,4628.85,9,2,6
2085.52,4627.94,9,2,7
4798.71,4644.98,9,2,8
2991.59,4636.32,9,2,9
4820.97,4637.0,9,2,10
4358.1,4639.77,9,2,11
4276.99,4655.96,9,2,12
7765.55,4679.9,9,2,13
5015.18,4683.84,9,2,14
4726.26,4685.09,9,2,15
4072.24,4686.58,9,2,16
4548.6,4675.81,9,2,17
